z,reference_u0,reference_u1
2.503221026380346714e-01,1.842219371520669117e-27,-8.833379910848461334e-26
2.504477663441782576e-01,1.854448929921138435e-27,-8.891579005151481827e-26
2.505734300503218992e-01,1.866757294124062633e-27,-8.950144315925717305e-26
2.506990937564654853e-01,1.879144952935810778e-27,-9.009078031211917258e-26
2.508247574626090715e-01,1.891612398056721238e-27,-9.068382351370266818e-26
2.509504211687526576e-01,1.904160124097303476e-27,-9.128059489145097491e-26
2.510760848748962437e-01,1.916788628594528081e-27,-9.188111669729897504e-26
2.512017485810398298e-01,1.929498412028200399e-27,-9.248541130832663095e-26
2.513274122871834160e-01,1.942289977837419888e-27,-9.309350122741532190e-26
2.514530759933270021e-01,1.955163832437126293e-27,-9.370540908390757882e-26
2.515787396994705882e-01,1.968120485234732636e-27,-9.432115763426992988e-26
2.517044034056141744e-01,1.981160448646844291e-27,-9.494076976275897193e-26
2.518300671117578160e-01,1.994284238116063454e-27,-9.556426848209051833e-26
2.519557308179014021e-01,2.007492372127887943e-27,-9.619167693411221362e-26
2.520813945240449883e-01,2.020785372227689650e-27,-9.682301839047913280e-26
2.522070582301885744e-01,2.034163763037786969e-27,-9.745831625333281305e-26
2.523327219363321605e-01,2.047628072274606918e-27,-9.809759405598336178e-26
2.524583856424757466e-01,2.061178830765931197e-27,-9.874087546359513499e-26
2.525840493486193328e-01,2.074816572468239109e-27,-9.938818427387536565e-26
2.527097130547629189e-01,2.088541834484136209e-27,-1.000395444177664082e-25
2.528353767609065050e-01,2.102355157079874444e-27,-1.006949799601410597e-25
2.529610404670500912e-01,2.116257083702964472e-27,-1.013545151005013244e-25
2.530867041731937328e-01,2.130248160999878396e-27,-1.020181741736806108e-25
2.532123678793373189e-01,2.144328938833847907e-27,-1.026859816505491207e-25
2.533380315854809051e-01,2.158499970302748175e-27,-1.033579621387227497e-25
2.534636952916244912e-01,2.172761811757081818e-27,-1.040341403832753061e-25
2.535893589977680773e-01,2.187115022818053282e-27,-1.047145412674541737e-25
2.537150227039116634e-01,2.201560166395735402e-27,-1.053991898133993489e-25
2.538406864100552496e-01,2.216097808707332472e-27,-1.060881111828661291e-25
2.539663501161988357e-01,2.230728519295539095e-27,-1.067813306779508423e-25
2.540920138223424218e-01,2.245452871046990147e-27,-1.074788737418203884e-25
2.542176775284860080e-01,2.260271440210809751e-27,-1.081807659594452244e-25
2.543433412346296496e-01,2.275184806417257478e-27,-1.088870330583357241e-25
2.544690049407732357e-01,2.290193552696465292e-27,-1.095977009092820280e-25
2.545946686469168219e-01,2.305298265497278895e-27,-1.103127955270976124e-25
2.547203323530604080e-01,2.320499534706191267e-27,-1.110323430713662790e-25
2.548459960592039941e-01,2.335797953666375214e-27,-1.117563698471925431e-25
2.549716597653475803e-01,2.351194119196816357e-27,-1.124849023059559933e-25
2.550973234714911664e-01,2.366688631611543345e-27,-1.132179670460689110e-25
2.552229871776347525e-01,2.382282094738957431e-27,-1.139555908137374493e-25
2.553486508837783386e-01,2.397975115941261781e-27,-1.146978005037268522e-25
2.554743145899219248e-01,2.413768306133992298e-27,-1.154446231601297044e-25
2.555999782960655664e-01,2.429662279805647101e-27,-1.161960859771384515e-25
2.557256420022091525e-01,2.445657655037420398e-27,-1.169522162998210654e-25
2.558513057083527387e-01,2.461755053523033926e-27,-1.177130416249006819e-25
2.559769694144963248e-01,2.477955100588675300e-27,-1.184785896015388889e-25
2.561026331206399109e-01,2.494258425213033940e-27,-1.192488880321226412e-25
2.562282968267834971e-01,2.510665660047446039e-27,-1.200239648730550793e-25
2.563539605329270832e-01,2.527177441436137123e-27,-1.208038482355498375e-25
2.564796242390706693e-01,2.543794409436573296e-27,-1.215885663864292780e-25
2.566052879452142554e-01,2.560517207839915445e-27,-1.223781477489265133e-25
2.567309516513578416e-01,2.577346484191578194e-27,-1.231726209034911708e-25
2.568566153575014832e-01,2.594282889811896117e-27,-1.239720145885989687e-25
2.569822790636450693e-01,2.611327079816893634e-27,-1.247763577015650338e-25
2.571079427697886555e-01,2.628479713139162151e-27,-1.255856792993613528e-25
2.572336064759322416e-01,2.645741452548848424e-27,-1.264000085994376202e-25
2.573592701820758277e-01,2.663112964674744796e-27,-1.272193749805464498e-25
2.574849338882194139e-01,2.680594920025489558e-27,-1.280438079835719829e-25
2.576105975943630000e-01,2.698187993010879251e-27,-1.288733373123628595e-25
2.577362613005065861e-01,2.715892861963283905e-27,-1.297079928345688855e-25
2.578619250066501722e-01,2.733710209159178166e-27,-1.305478045824814652e-25
2.579875887127938139e-01,2.751640720840779312e-27,-1.313928027538784650e-25
2.581132524189374000e-01,2.769685087237795407e-27,-1.322430177128726126e-25
2.582389161250809861e-01,2.787844002589287889e-27,-1.330984799907640060e-25
2.583645798312245723e-01,2.806118165165642496e-27,-1.339592202868967547e-25
2.584902435373681584e-01,2.824508277290654623e-27,-1.348252694695194790e-25
2.586159072435117445e-01,2.843015045363726254e-27,-1.356966585766499402e-25
2.587415709496553307e-01,2.861639179882177677e-27,-1.365734188169437594e-25
2.588672346557989168e-01,2.880381395463671849e-27,-1.374555815705671526e-25
2.589928983619425029e-01,2.899242410868754633e-27,-1.383431783900736157e-25
2.591185620680860890e-01,2.918222949023506590e-27,-1.392362410012850167e-25
2.592442257742297307e-01,2.937323737042315318e-27,-1.401348013041766150e-25
2.593698894803733168e-01,2.956545506250758990e-27,-1.410388913737662120e-25
2.594955531865169029e-01,2.975888992208610788e-27,-1.419485434610076195e-25
2.596212168926604891e-01,2.995354934732955974e-27,-1.428637899936880751e-25
2.597468805988040752e-01,3.014944077921431301e-27,-1.437846635773300907e-25
2.598725443049476613e-01,3.034657170175578483e-27,-1.447111969960973862e-25
2.599982080110912475e-01,3.054494964224319653e-27,-1.456434232137049334e-25
2.601238717172348336e-01,3.074458217147549032e-27,-1.465813753743334769e-25
2.602495354233784197e-01,3.094547690399849453e-27,-1.475250868035482565e-25
2.603751991295220058e-01,3.114764149834321517e-27,-1.484745910092219767e-25
2.605008628356656475e-01,3.135108365726543330e-27,-1.494299216824619549e-25
2.606265265418092336e-01,3.155581112798641808e-27,-1.503911126985418158e-25
2.607521902479528197e-01,3.176183170243495991e-27,-1.513581981178374094e-25
2.608778539540964059e-01,3.196915321749054798e-27,-1.523312121867670692e-25
2.610035176602399920e-01,3.217778355522782846e-27,-1.533101893387362778e-25
2.611291813663835781e-01,3.238773064316229316e-27,-1.542951641950866259e-25
2.612548450725271643e-01,3.259900245449719500e-27,-1.552861715660495013e-25
2.613805087786707504e-01,3.281160700837170482e-27,-1.562832464517036804e-25
2.615061724848143365e-01,3.302555237011042763e-27,-1.572864240429378329e-25
2.616318361909579226e-01,3.324084665147396289e-27,-1.582957397224172516e-25
2.617574998971015643e-01,3.345749801091100728e-27,-1.593112290655551730e-25
2.618831636032451504e-01,3.367551465381148348e-27,-1.603329278414884377e-25
2.620088273093887365e-01,3.389490483276112534e-27,-1.613608720140580412e-25
2.621344910155323227e-01,3.411567684779721110e-27,-1.623950977427936103e-25
2.622601547216759088e-01,3.433783904666574577e-27,-1.634356413839029991e-25
2.623858184278194949e-01,3.456139982507975568e-27,-1.644825394912662942e-25
2.625114821339630811e-01,3.478636762697903941e-27,-1.655358288174343184e-25
2.626371458401066672e-01,3.501275094479113846e-27,-1.665955463146317500e-25
2.627628095462502533e-01,3.524055831969367108e-27,-1.676617291357650635e-25
2.628884732523938395e-01,3.546979834187795755e-27,-1.687344146354348322e-25
2.630141369585374811e-01,3.570047965081399426e-27,-1.698136403709530357e-25
2.631398006646810672e-01,3.593261093551672645e-27,-1.708994441033647758e-25
2.632654643708246534e-01,3.616620093481374150e-27,-1.719918637984747911e-25
2.633911280769682395e-01,3.640125843761419626e-27,-1.730909376278788608e-25
2.635167917831118256e-01,3.663779228317916498e-27,-1.741967039699995947e-25
2.636424554892554117e-01,3.687581136139335038e-27,-1.753092014111274346e-25
2.637681191953989979e-01,3.711532461303812929e-27,-1.764284687464661551e-25
2.638937829015425840e-01,3.735634103006597569e-27,-1.775545449811831635e-25
2.640194466076861701e-01,3.759886965587629731e-27,-1.786874693314648732e-25
2.641451103138297563e-01,3.784291958559255636e-27,-1.798272812255765773e-25
2.642707740199733979e-01,3.808849996634095440e-27,-1.809740203049274646e-25
2.643964377261169840e-01,3.833561999753030104e-27,-1.821277264251404576e-25
2.645221014322605702e-01,3.858428893113344666e-27,-1.832884396571268250e-25
2.646477651384041563e-01,3.883451607197007117e-27,-1.844562002881659610e-25
2.647734288445477424e-01,3.908631077799084313e-27,-1.856310488229898477e-25
2.648990925506913285e-01,3.933968246056312141e-27,-1.868130259848727287e-25
2.650247562568349147e-01,3.959464058475792677e-27,-1.880021727167255362e-25
2.651504199629785008e-01,3.985119466963848469e-27,-1.891985301821956209e-25
2.652760836691220869e-01,4.010935428855008832e-27,-1.904021397667711424e-25
2.654017473752656731e-01,4.036912906941157572e-27,-1.916130430788907870e-25
2.655274110814093147e-01,4.063052869500805554e-27,-1.928312819510585581e-25
2.656530747875529008e-01,4.089356290328528999e-27,-1.940568984409634123e-25
2.657787384936964870e-01,4.115824148764539795e-27,-1.952899348326042894e-25
2.659044021998400731e-01,4.142457429724409348e-27,-1.965304336374201719e-25
2.660300659059836592e-01,4.169257123728943817e-27,-1.977784375954251023e-25
2.661557296121272453e-01,4.196224226934201408e-27,-1.990339896763487112e-25
2.662813933182708315e-01,4.223359741161663202e-27,-2.002971330807817735e-25
2.664070570244144176e-01,4.250664673928555370e-27,-2.015679112413269071e-25
2.665327207305580037e-01,4.278140038478319190e-27,-2.028463678237546207e-25
2.666583844367015899e-01,4.305786853811228853e-27,-2.041325467281645512e-25
2.667840481428452315e-01,4.333606144715175732e-27,-2.054264920901522335e-25
2.669097118489888176e-01,4.361598941796587522e-27,-2.067282482819806459e-25
2.670353755551324038e-01,4.389766281511515991e-27,-2.080378599137574722e-25
2.671610392612759899e-01,4.418109206196868230e-27,-2.093553718346178510e-25
2.672867029674195760e-01,4.446628764101800751e-27,-2.106808291339119698e-25
2.674123666735631621e-01,4.475326009419264271e-27,-2.120142771423985588e-25
2.675380303797067483e-01,4.504202002317704889e-27,-2.133557614334433668e-25
2.676636940858503344e-01,4.533257808972929574e-27,-2.147053278242235844e-25
2.677893577919939205e-01,4.562494501600119436e-27,-2.160630223769369037e-25
2.679150214981375067e-01,4.591913158486008034e-27,-2.174288914000172825e-25
2.680406852042811483e-01,4.621514864021217506e-27,-2.188029814493548417e-25
2.681663489104247344e-01,4.651300708732753272e-27,-2.201853393295221440e-25
2.682920126165683206e-01,4.681271789316662317e-27,-2.215760120950059836e-25
2.684176763227119067e-01,4.711429208670849306e-27,-2.229750470514444107e-25
2.685433400288554928e-01,4.741774075928057736e-27,-2.243824917568693570e-25
2.686690037349990789e-01,4.772307506489015363e-27,-2.257983940229551859e-25
2.687946674411426651e-01,4.803030622055736059e-27,-2.272228019162725676e-25
2.689203311472862512e-01,4.833944550664995996e-27,-2.286557637595482332e-25
2.690459948534298373e-01,4.865050426721967682e-27,-2.300973281329302840e-25
2.691716585595734235e-01,4.896349391034021880e-27,-2.315475438752591028e-25
2.692973222657170651e-01,4.927842590844698852e-27,-2.330064600853442345e-25
2.694229859718606512e-01,4.959531179867841741e-27,-2.344741261232467775e-25
2.695486496780042374e-01,4.991416318321902877e-27,-2.359505916115676057e-25
2.696743133841478235e-01,5.023499172964415083e-27,-2.374359064367417438e-25
2.697999770902914096e-01,5.055780917126640211e-27,-2.389301207503377022e-25
2.699256407964349957e-01,5.088262730748371920e-27,-2.404332849703637448e-25
2.700513045025785819e-01,5.120945800412933611e-27,-2.419454497825788870e-25
2.701769682087221680e-01,5.153831319382324160e-27,-2.434666661418109180e-25
2.703026319148657541e-01,5.186920487632551621e-27,-2.449969852732792002e-25
2.704282956210093403e-01,5.220214511889136978e-27,-2.465364586739244007e-25
2.705539593271529819e-01,5.253714605662789361e-27,-2.480851381137435038e-25
2.706796230332965680e-01,5.287421989285257047e-27,-2.496430756371311150e-25
2.708052867394401542e-01,5.321337889945357106e-27,-2.512103235642265492e-25
2.709309504455837403e-01,5.355463541725181551e-27,-2.527869344922672568e-25
2.710566141517273264e-01,5.389800185636474949e-27,-2.543729612969481267e-25
2.711822778578709126e-01,5.424349069657197868e-27,-2.559684571337865750e-25
2.713079415640144987e-01,5.459111448768265378e-27,-2.575734754394944754e-25
2.714336052701580848e-01,5.494088584990467073e-27,-2.591880699333553704e-25
2.715592689763016709e-01,5.529281747421562874e-27,-2.608122946186082943e-25
2.716849326824452571e-01,5.564692212273566803e-27,-2.624462037838378873e-25
2.718105963885888987e-01,5.600321262910212994e-27,-2.640898520043703406e-25
2.719362600947324848e-01,5.636170189884593903e-27,-2.657432941436755413e-25
2.720619238008760710e-01,5.672240290976998680e-27,-2.674065853547760121e-25
2.721875875070196571e-01,5.708532871232925171e-27,-2.690797810816615913e-25
2.723132512131632432e-01,5.745049243001277034e-27,-2.707629370607104495e-25
2.724389149193068294e-01,5.781790725972753838e-27,-2.724561093221168562e-25
2.725645786254504155e-01,5.818758647218426284e-27,-2.741593541913245935e-25
2.726902423315940016e-01,5.855954341228490777e-27,-2.758727282904674885e-25
2.728159060377375877e-01,5.893379149951228488e-27,-2.775962885398157300e-25
2.729415697438811739e-01,5.931034422832141624e-27,-2.793300921592288439e-25
2.730672334500248155e-01,5.968921516853280542e-27,-2.810741966696153268e-25
2.731928971561684016e-01,6.007041796572773909e-27,-2.828286598943984318e-25
2.733185608623119878e-01,6.045396634164536076e-27,-2.845935399609884761e-25
2.734442245684555739e-01,6.083987409458176775e-27,-2.863688953022619425e-25
2.735698882745991600e-01,6.122815509979100941e-27,-2.881547846580467356e-25
2.736955519807427462e-01,6.161882330988808719e-27,-2.899512670766143704e-25
2.738212156868863323e-01,6.201189275525381996e-27,-2.917584019161786362e-25
2.739468793930299184e-01,6.240737754444173984e-27,-2.935762488464006422e-25
2.740725430991735045e-01,6.280529186458697544e-27,-2.954048678499008891e-25
2.741982068053170907e-01,6.320564998181702912e-27,-2.972443192237777233e-25
2.743238705114607323e-01,6.360846624166467084e-27,-2.990946635811329538e-25
2.744495342176043184e-01,6.401375506948270457e-27,-3.009559618526035307e-25
2.745751979237479046e-01,6.442153097086084400e-27,-3.028282752879002488e-25
2.747008616298914907e-01,6.483180853204453989e-27,-3.047116654573536148e-25
2.748265253360350768e-01,6.524460242035587353e-27,-3.066061942534659586e-25
2.749521890421786630e-01,6.565992738461648797e-27,-3.085119238924709379e-25
2.750778527483222491e-01,6.607779825557249933e-27,-3.104289169158990584e-25
2.752035164544658352e-01,6.649822994632155343e-27,-3.123572361921510446e-25
2.753291801606094213e-01,6.692123745274184101e-27,-3.142969449180777784e-25
2.754548438667530075e-01,6.734683585392335150e-27,-3.162481066205664812e-25
2.755805075728966491e-01,6.777504031260096348e-27,-3.182107851581353002e-25
2.757061712790402352e-01,6.820586607558988841e-27,-3.201850447225333575e-25
2.758318349851838214e-01,6.863932847422297982e-27,-3.221709498403490657e-25
2.759574986913274075e-01,6.907544292479030958e-27,-3.241685653746245960e-25
2.760831623974709936e-01,6.951422492898083932e-27,-3.261779565264778760e-25
2.762088261036145798e-01,6.995569007432608629e-27,-3.281991888367317521e-25
2.763344898097581659e-01,7.039985403464611381e-27,-3.302323281875499929e-25
2.764601535159017520e-01,7.084673257049757375e-27,-3.322774408040807769e-25
2.765858172220453381e-01,7.129634152962382954e-27,-3.343345932561067928e-25
2.767114809281889243e-01,7.174869684740740389e-27,-3.364038524597034214e-25
2.768371446343325659e-01,7.220381454732452143e-27,-3.384852856789033915e-25
2.769628083404761520e-01,7.266171074140177505e-27,-3.405789605273692423e-25
2.770884720466197382e-01,7.312240163067505945e-27,-3.426849449700724892e-25
2.772141357527633243e-01,7.358590350565071448e-27,-3.448033073249808718e-25
2.773397994589069104e-01,7.405223274676880650e-27,-3.469341162647524429e-25
2.774654631650504966e-01,7.452140582486873439e-27,-3.490774408184368674e-25
2.775911268711940827e-01,7.499343930165697352e-27,-3.512333503731849397e-25
2.777167905773376688e-01,7.546834983017712999e-27,-3.534019146759646222e-25
2.778424542834812550e-01,7.594615415528216167e-27,-3.555832038352851184e-25
2.779681179896248411e-01,7.642686911410896676e-27,-3.577772883229284318e-25
2.780937816957684827e-01,7.691051163655513924e-27,-3.599842389756880870e-25
2.782194454019120688e-01,7.739709874575810614e-27,-3.622041269971156111e-25
2.783451091080556550e-01,7.788664755857643167e-27,-3.644370239592750055e-25
2.784707728141992411e-01,7.837917528607360378e-27,-3.666830018045040122e-25
2.785964365203428272e-01,7.887469923400384386e-27,-3.689421328471836929e-25
2.787221002264864134e-01,7.937323680330058555e-27,-3.712144897755153529e-25
2.788477639326299995e-01,7.987480549056699104e-27,-3.735001456533055489e-25
2.789734276387735856e-01,8.037942288856900728e-27,-3.757991739217578900e-25
2.790990913449171718e-01,8.088710668673063189e-27,-3.781116484012742086e-25
2.792247550510608134e-01,8.139787467163158984e-27,-3.804376432932616525e-25
2.793504187572043995e-01,8.191174472750746384e-27,-3.827772331819491912e-25
2.794760824633479857e-01,8.242873483675200573e-27,-3.851304930362108263e-25
2.796017461694915718e-01,8.294886308042216006e-27,-3.874974982113976633e-25
2.797274098756351579e-01,8.347214763874508203e-27,-3.898783244511768719e-25
2.798530735817787440e-01,8.399860679162789632e-27,-3.922730478893794618e-25
2.799787372879223302e-01,8.452825891916970862e-27,-3.946817450518555894e-25
2.801044009940659163e-01,8.506112250217615710e-27,-3.971044928583378084e-25
2.802300647002095024e-01,8.559721612267633140e-27,-3.995413686243127686e-25
2.803557284063530886e-01,8.613655846444214544e-27,-4.019924500629004919e-25
2.804813921124967302e-01,8.667916831351019266e-27,-4.044578152867421429e-25
2.806070558186403163e-01,8.722506455870614097e-27,-4.069375428098954670e-25
2.807327195247839025e-01,8.777426619217146679e-27,-4.094317115497391380e-25
2.808583832309274886e-01,8.832679230989285796e-27,-4.119404008288843591e-25
2.809840469370710747e-01,8.888266211223392691e-27,-4.144636903770952814e-25
2.811097106432146608e-01,8.944189490446967891e-27,-4.170016603332175952e-25
2.812353743493582470e-01,9.000451009732327619e-27,-4.195543912471151564e-25
2.813610380555018331e-01,9.057052720750554276e-27,-4.221219640816157059e-25
2.814867017616454192e-01,9.113996585825680824e-27,-4.247044602144631541e-25
2.816123654677890054e-01,9.171284577989156404e-27,-4.273019614402807482e-25
2.817380291739326470e-01,9.228918681034545856e-27,-4.299145499725404847e-25
2.818636928800762331e-01,9.286900889572499006e-27,-4.325423084455418888e-25
2.819893565862198193e-01,9.345233209085985405e-27,-4.351853199163997016e-25
2.821150202923634054e-01,9.403917655985770152e-27,-4.378436678670387309e-25
2.822406839985069915e-01,9.462956257666176686e-27,-4.405174362061988041e-25
2.823663477046505776e-01,9.522351052561086357e-27,-4.432067092714468832e-25
2.824920114107941638e-01,9.582104090200226403e-27,-4.459115718311986403e-25
2.826176751169377499e-01,9.642217431265703316e-27,-4.486321090867487563e-25
2.827433388230813360e-01,9.702693147648814569e-27,-4.513684066743093017e-25
2.828690025292249222e-01,9.763533322507120072e-27,-4.541205506670568417e-25
2.829946662353685638e-01,9.824740050321790577e-27,-4.568886275771891838e-25
2.831203299415121499e-01,9.886315436955218659e-27,-4.596727243579897482e-25
2.832459936476557361e-01,9.948261599708899476e-27,-4.624729284059010295e-25
2.833716573537993222e-01,1.001058066738159134e-26,-4.652893275626075173e-25
2.834973210599429083e-01,1.007327478032774317e-26,-4.681220101171266073e-25
2.836229847660864944e-01,1.013634609051619174e-26,-4.709710648079093378e-25
2.837486484722300806e-01,1.019979676158915592e-26,-4.738365808249491169e-25
2.838743121783736667e-01,1.026362896892147348e-26,-4.767186478118995402e-25
2.839999758845172528e-01,1.032784489968014344e-26,-4.796173558682025870e-25
2.841256395906608390e-01,1.039244675288414258e-26,-4.825327955512234285e-25
2.842513032968044806e-01,1.045743673946450595e-26,-4.854650578783968981e-25
2.843769670029480667e-01,1.052281708232470868e-26,-4.884142343293806672e-25
2.845026307090916529e-01,1.058859001640131618e-26,-4.913804168482189808e-25
2.846282944152352390e-01,1.065475778872493564e-26,-4.943636978455157612e-25
2.847539581213788251e-01,1.072132265848142148e-26,-4.973641702006159763e-25
2.848796218275224112e-01,1.078828689707340664e-26,-5.003819272637966509e-25
2.850052855336659974e-01,1.085565278818208626e-26,-5.034170628584671536e-25
2.851309492398095835e-01,1.092342262782930431e-26,-5.064696712833789421e-25
2.852566129459531696e-01,1.099159872443994422e-26,-5.095398473148442173e-25
2.853822766520967558e-01,1.106018339890457802e-26,-5.126276862089643115e-25
2.855079403582403974e-01,1.112917898464244101e-26,-5.157332837038677194e-25
2.856336040643839835e-01,1.119858782766467776e-26,-5.188567360219566697e-25
2.857592677705275697e-01,1.126841228663788653e-26,-5.219981398721644421e-25
2.858849314766711558e-01,1.133865473294796933e-26,-5.251575924522204891e-25
2.860105951828147419e-01,1.140931755076427613e-26,-5.283351914509270386e-25
2.861362588889583281e-01,1.148040313710403035e-26,-5.315310350504440525e-25
2.862619225951019142e-01,1.155191390189708723e-26,-5.347452219285835531e-25
2.863875863012455003e-01,1.162385226805095480e-26,-5.379778512611152448e-25
2.865132500073890864e-01,1.169622067151615202e-26,-5.412290227240797586e-25
2.866389137135326726e-01,1.176902156135184541e-26,-5.444988364961131924e-25
2.867645774196763142e-01,1.184225739979180548e-26,-5.477873932607803750e-25
2.868902411258199003e-01,1.191593066231065609e-26,-5.510947942089181408e-25
2.870159048319634865e-01,1.199004383769044511e-26,-5.544211410409897166e-25
2.871415685381070726e-01,1.206459942808751786e-26,-5.577665359694472814e-25
2.872672322442506587e-01,1.213959994909969480e-26,-5.611310817211041691e-25
2.873928959503942449e-01,1.221504792983377061e-26,-5.645148815395194689e-25
2.875185596565378310e-01,1.229094591297331748e-26,-5.679180391873900648e-25
2.876442233626814171e-01,1.236729645484680840e-26,-5.713406589489541538e-25
2.877698870688250032e-01,1.244410212549604897e-26,-5.747828456324038565e-25
2.878955507749685894e-01,1.252136550874493345e-26,-5.782447045723090313e-25
2.880212144811122310e-01,1.259908920226851801e-26,-5.817263416320496293e-25
2.881468781872558171e-01,1.267727581766239810e-26,-5.852278632062600796e-25
2.882725418933994033e-01,1.275592798051243029e-26,-5.887493762232824911e-25
2.883982055995429894e-01,1.283504833046475537e-26,-5.922909881476306906e-25
2.885238693056865755e-01,1.291463952129615868e-26,-5.958528069824643631e-25
2.886495330118301617e-01,1.299470422098474905e-26,-5.994349412720734770e-25
2.887751967179737478e-01,1.307524511178096625e-26,-6.030375001043732714e-25
2.889008604241173339e-01,1.315626489027889845e-26,-6.066605931134091607e-25
2.890265241302609200e-01,1.323776626748795979e-26,-6.103043304818727519e-25
2.891521878364045062e-01,1.331975196890488374e-26,-6.139688229436281473e-25
2.892778515425481478e-01,1.340222473458602912e-26,-6.176541817862477977e-25
2.894035152486917339e-01,1.348518731922004213e-26,-6.213605188535600197e-25
2.895291789548353201e-01,1.356864249220085404e-26,-6.250879465482075318e-25
2.896548426609789062e-01,1.365259303770099469e-26,-6.288365778342145329e-25
2.897805063671224923e-01,1.373704175474525879e-26,-6.326065262395663606e-25
2.899061700732660785e-01,1.382199145728471398e-26,-6.363979058587994365e-25
2.900318337794096646e-01,1.390744497427101574e-26,-6.402108313556012205e-25
2.901574974855532507e-01,1.399340514973111848e-26,-6.440454179654216452e-25
2.902831611916968368e-01,1.407987484284227929e-26,-6.479017814980953865e-25
2.904088248978404230e-01,1.416685692800742908e-26,-6.517800383404746037e-25
2.905344886039840646e-01,1.425435429493089380e-26,-6.556803054590721488e-25
2.906601523101276507e-01,1.434236984869443997e-26,-6.596027004027171734e-25
2.907858160162712369e-01,1.443090650983368753e-26,-6.635473413052203785e-25
2.909114797224148230e-01,1.451996721441487578e-26,-6.675143468880506521e-25
2.910371434285584091e-01,1.460955491411196492e-26,-6.715038364630231857e-25
2.911628071347019953e-01,1.469967257628409649e-26,-6.755159299349977849e-25
2.912884708408455814e-01,1.479032318405340386e-26,-6.795507478045893942e-25
2.914141345469891675e-01,1.488150973638319575e-26,-6.836084111708886318e-25
2.915397982531327536e-01,1.497323524815646992e-26,-6.876890417341945382e-25
2.916654619592763398e-01,1.506550275025480840e-26,-6.917927617987582536e-25
2.917911256654199814e-01,1.515831528963762295e-26,-6.959196942755377157e-25
2.919167893715635675e-01,1.525167592942175922e-26,-7.000699626849640197e-25
2.920424530777071537e-01,1.534558774896146536e-26,-7.042436911597188000e-25
2.921681167838507398e-01,1.544005384392873373e-26,-7.084410044475237329e-25
2.922937804899943259e-01,1.553507732639399562e-26,-7.126620279139402335e-25
2.924194441961379121e-01,1.563066132490718902e-26,-7.169068875451821937e-25
2.925451079022814982e-01,1.572680898457919663e-26,-7.211757099509391887e-25
2.926707716084250843e-01,1.582352346716366264e-26,-7.254686223672115304e-25
2.927964353145686704e-01,1.592080795113915112e-26,-7.297857526591570764e-25
2.929220990207122566e-01,1.601866563179171755e-26,-7.341272293239493343e-25
2.930477627268558982e-01,1.611709972129782772e-26,-7.384931814936486061e-25
2.931734264329994843e-01,1.621611344880767257e-26,-7.428837389380822255e-25
2.932990901391430705e-01,1.631571006052882174e-26,-7.472990320677391204e-25
2.934247538452866566e-01,1.641589281981033051e-26,-7.517391919366755803e-25
2.935504175514302427e-01,1.651666500722713954e-26,-7.562043502454319514e-25
2.936760812575738289e-01,1.661802992066493368e-26,-7.606946393439618215e-25
2.938017449637174150e-01,1.671999087540532518e-26,-7.652101922345739702e-25
2.939274086698610011e-01,1.682255120421147592e-26,-7.697511425748850640e-25
2.940530723760045873e-01,1.692571425741405829e-26,-7.743176246807847486e-25
2.941787360821481734e-01,1.702948340299764372e-26,-7.789097735294135988e-25
2.943043997882918150e-01,1.713386202668745851e-26,-7.835277247621519964e-25
2.944300634944354012e-01,1.723885353203654147e-26,-7.881716146876223244e-25
2.945557272005789873e-01,1.734446134051329182e-26,-7.928415802847026410e-25
2.946813909067225734e-01,1.745068889158941031e-26,-7.975377592055524749e-25
2.948070546128661595e-01,1.755753964282825645e-26,-8.022602897786519378e-25
2.949327183190097457e-01,1.766501706997357592e-26,-8.070093110118519486e-25
2.950583820251533318e-01,1.777312466703863843e-26,-8.117849625954381409e-25
2.951840457312969179e-01,1.788186594639578878e-26,-8.165873849052053316e-25
2.953097094374405041e-01,1.799124443886639117e-26,-8.214167190055469593e-25
2.954353731435840902e-01,1.810126369381117802e-26,-8.262731066525546236e-25
2.955610368497277318e-01,1.821192727922101511e-26,-8.311566902971324107e-25
2.956867005558713180e-01,1.832323878180806546e-26,-8.360676130881209535e-25
2.958123642620149041e-01,1.843520180709735507e-26,-8.410060188754387561e-25
2.959380279681584902e-01,1.854781997951878063e-26,-8.459720522132299477e-25
2.960636916743020763e-01,1.866109694249949890e-26,-8.509658583630318723e-25
2.961893553804456625e-01,1.877503635855674939e-26,-8.559875832969481889e-25
2.963150190865892486e-01,1.888964190939108755e-26,-8.610373737008419916e-25
2.964406827927328347e-01,1.900491729598004257e-26,-8.661153769775344399e-25
2.965663464988764209e-01,1.912086623867217703e-26,-8.712217412500243277e-25
2.966920102050200070e-01,1.923749247728159713e-26,-8.763566153647127947e-25
2.968176739111636486e-01,1.935479977118285890e-26,-8.815201488946475074e-25
2.969433376173072348e-01,1.947279189940632503e-26,-8.867124921427752884e-25
2.970690013234508209e-01,1.959147266073392348e-26,-8.919337961452107256e-25
2.971946650295944070e-01,1.971084587379535948e-26,-8.971842126745167196e-25
2.973203287357379931e-01,1.983091537716474085e-26,-9.024638942429971537e-25
2.974459924418815793e-01,1.995168502945763087e-26,-9.077729941060073802e-25
2.975716561480251654e-01,2.007315870942856039e-26,-9.131116662652707666e-25
2.976973198541687515e-01,2.019534031606895314e-26,-9.184800654722154476e-25
