z,reference_u0,reference_u1,reference_u2
3.345447110222731002e+00,3.496706549627363880e-02,-1.669327837036278517e-01,-3.314725965121498863e-01
3.345726362903050255e+00,3.471937822517647682e-02,-1.671652148616314393e-01,-3.318043974101101412e-01
3.346005615583369064e+00,3.447164517783526255e-02,-1.673977409129442095e-01,-3.321362362931987167e-01
3.346284868263688317e+00,3.422386639694208199e-02,-1.676303617758996001e-01,-3.324681130890929648e-01
3.346564120944007570e+00,3.397604192525909700e-02,-1.678630773686940192e-01,-3.328000277253755357e-01
3.346843373624326379e+00,3.372817180561936412e-02,-1.680958876093870125e-01,-3.331319801295342109e-01
3.347122626304645632e+00,3.348025608092466965e-02,-1.683287924159026505e-01,-3.334639702289649010e-01
3.347401878984964885e+00,3.323229479414788884e-02,-1.685617917060275861e-01,-3.337959979509681485e-01
3.347681131665283694e+00,3.298428798833296510e-02,-1.687948853974116925e-01,-3.341280632227496272e-01
3.347960384345602947e+00,3.273623570659204424e-02,-1.690280734075694791e-01,-3.344601659714232511e-01
3.348239637025922200e+00,3.248813799210942266e-02,-1.692613556538778430e-01,-3.347923061240065112e-01
3.348518889706241008e+00,3.223999488813882736e-02,-1.694947320535775959e-01,-3.351244836074232514e-01
3.348798142386560261e+00,3.199180643800352691e-02,-1.697282025237734915e-01,-3.354566983485044451e-01
3.349077395066879070e+00,3.174357268509891972e-02,-1.699617669814329213e-01,-3.357889502739845877e-01
3.349356647747198323e+00,3.149529367288864817e-02,-1.701954253433878017e-01,-3.361212393105060814e-01
3.349635900427517576e+00,3.124696944490827633e-02,-1.704291775263329367e-01,-3.364535653846152385e-01
3.349915153107836385e+00,3.099860004476294451e-02,-1.706630234468269613e-01,-3.367859284227642247e-01
3.350194405788155638e+00,3.075018551612738668e-02,-1.708969630212925084e-01,-3.371183283513123907e-01
3.350473658468474891e+00,3.050172590274820988e-02,-1.711309961660152368e-01,-3.374507650965228311e-01
3.350752911148793700e+00,3.025322124844180560e-02,-1.713651227971445534e-01,-3.377832385845638830e-01
3.351032163829112953e+00,3.000467159709409998e-02,-1.715993428306940294e-01,-3.381157487415114571e-01
3.351311416509432206e+00,2.975607699266187914e-02,-1.718336561825405673e-01,-3.384482954933453747e-01
3.351590669189751015e+00,2.950743747917315696e-02,-1.720680627684244290e-01,-3.387808787659501997e-01
3.351869921870070268e+00,2.925875310072470481e-02,-1.723025625039503739e-01,-3.391134984851181255e-01
3.352149174550389077e+00,2.901002390148529203e-02,-1.725371553045859929e-01,-3.394461545765436461e-01
3.352428427230708330e+00,2.876124992569275077e-02,-1.727718410856639020e-01,-3.397788469658297172e-01
3.352707679911027583e+00,2.851243121765568642e-02,-1.730066197623796875e-01,-3.401115755784825945e-01
3.352986932591346392e+00,2.826356782175429294e-02,-1.732414912497919068e-01,-3.404443403399131096e-01
3.353266185271665645e+00,2.801465978243723731e-02,-1.734764554628247801e-01,-3.407771411754398350e-01
3.353545437951984898e+00,2.776570714422497282e-02,-1.737115123162651376e-01,-3.411099780102837542e-01
3.353824690632303707e+00,2.751670995170854561e-02,-1.739466617247632518e-01,-3.414428507695721482e-01
3.354103943312622960e+00,2.726766824954767257e-02,-1.741819036028351975e-01,-3.417757593783382619e-01
3.354383195992942213e+00,2.701858208247471041e-02,-1.744172378648591037e-01,-3.421087037615186399e-01
3.354662448673261022e+00,2.676945149529157131e-02,-1.746526644250771532e-01,-3.424416838439556798e-01
3.354941701353580275e+00,2.652027653287007333e-02,-1.748881831975968859e-01,-3.427746995503969107e-01
3.355220954033899528e+00,2.627105724015353985e-02,-1.751237940963882300e-01,-3.431077508054944936e-01
3.355500206714218336e+00,2.602179366215509257e-02,-1.753594970352855553e-01,-3.434408375338051100e-01
3.355779459394537589e+00,2.577248584395836623e-02,-1.755952919279882007e-01,-3.437739596597912395e-01
3.356058712074856398e+00,2.552313383071835862e-02,-1.758311786880576155e-01,-3.441071171078190494e-01
3.356337964755175651e+00,2.527373766765906443e-02,-1.760671572289215780e-01,-3.444403098021606713e-01
3.356617217435494904e+00,2.502429740007644510e-02,-1.763032274638699493e-01,-3.447735376669920360e-01
3.356896470115813713e+00,2.477481307333634364e-02,-1.765393893060574204e-01,-3.451068006263939281e-01
3.357175722796132966e+00,2.452528473287483510e-02,-1.767756426685035132e-01,-3.454400986043524857e-01
3.357454975476452219e+00,2.427571242419913899e-02,-1.770119874640907753e-01,-3.457734315247579793e-01
3.357734228156771028e+00,2.402609619288731402e-02,-1.772484236055658635e-01,-3.461067993114042007e-01
3.358013480837090281e+00,2.377643608458671065e-02,-1.774849510055407642e-01,-3.464402018879920164e-01
3.358292733517409534e+00,2.352673214501599039e-02,-1.777215695764909620e-01,-3.467736391781250926e-01
3.358571986197728343e+00,2.327698441996523329e-02,-1.779582792307552452e-01,-3.471071111053108393e-01
3.358851238878047596e+00,2.302719295529324917e-02,-1.781950798805387315e-01,-3.474406175929639073e-01
3.359130491558366405e+00,2.277735779693140436e-02,-1.784319714379085375e-01,-3.477741585644000821e-01
3.359409744238685658e+00,2.252747899087995109e-02,-1.786689538147980816e-01,-3.481077339428425566e-01
3.359688996919004911e+00,2.227755658321046300e-02,-1.789060269230037525e-01,-3.484413436514169904e-01
3.359968249599323720e+00,2.202759062006596352e-02,-1.791431906741861591e-01,-3.487749876131530646e-01
3.360247502279642973e+00,2.177758114765837930e-02,-1.793804449798714895e-01,-3.491086657509871460e-01
3.360526754959962226e+00,2.152752821227179106e-02,-1.796177897514492083e-01,-3.494423779877572356e-01
3.360806007640281035e+00,2.127743186026019237e-02,-1.798552249001732772e-01,-3.497761242462064102e-01
3.361085260320600288e+00,2.102729213804757982e-02,-1.800927503371631544e-01,-3.501099044489834333e-01
3.361364513000919541e+00,2.077710909213001736e-02,-1.803303659734012410e-01,-3.504437185186392578e-01
3.361643765681238349e+00,2.052688276907370379e-02,-1.805680717197350182e-01,-3.507775663776289132e-01
3.361923018361557602e+00,2.027661321551465015e-02,-1.808058674868769644e-01,-3.511114479483136708e-01
3.362202271041876411e+00,2.002630047816070930e-02,-1.810437531854032223e-01,-3.514453631529564914e-01
3.362481523722195664e+00,1.977594460378886976e-02,-1.812817287257557086e-01,-3.517793119137266333e-01
3.362760776402514917e+00,1.952554563924846151e-02,-1.815197940182393388e-01,-3.521132941526953775e-01
3.363040029082833726e+00,1.927510363145919919e-02,-1.817579489730242748e-01,-3.524473097918381370e-01
3.363319281763152979e+00,1.902461862741028700e-02,-1.819961935001459807e-01,-3.527813587530360118e-01
3.363598534443472232e+00,1.877409067416226096e-02,-1.822345275095040296e-01,-3.531154409580727349e-01
3.363877787123791041e+00,1.852351981884739138e-02,-1.824729509108618808e-01,-3.534495563286350062e-01
3.364157039804110294e+00,1.827290610866664014e-02,-1.827114636138490178e-01,-3.537837047863158779e-01
3.364436292484429547e+00,1.802224959089325507e-02,-1.829500655279591992e-01,-3.541178862526100368e-01
3.364715545164748356e+00,1.777155031287107334e-02,-1.831887565625499037e-01,-3.544521006489161907e-01
3.364994797845067609e+00,1.752080832201297761e-02,-1.834275366268453555e-01,-3.547863478965385675e-01
3.365274050525386862e+00,1.727002366580475054e-02,-1.836664056299329995e-01,-3.551206279166830848e-01
3.365553303205705671e+00,1.701919639180197313e-02,-1.839053634807651383e-01,-3.554549406304599590e-01
3.365832555886024924e+00,1.676832654763022248e-02,-1.841444100881604040e-01,-3.557892859588838719e-01
3.366111808566343733e+00,1.651741418098749345e-02,-1.843835453607999275e-01,-3.561236638228716389e-01
3.366391061246662986e+00,1.626645933964011859e-02,-1.846227692072325288e-01,-3.564580741432458177e-01
3.366670313926982239e+00,1.601546207142737904e-02,-1.848620815358698044e-01,-3.567925168407303782e-01
3.366949566607301048e+00,1.576442242425862145e-02,-1.851014822549885974e-01,-3.571269918359536444e-01
3.367228819287620301e+00,1.551334044611316250e-02,-1.853409712727320802e-01,-3.574614990494480726e-01
3.367508071967939554e+00,1.526221618504193175e-02,-1.855805484971071173e-01,-3.577960384016488637e-01
3.367787324648258362e+00,1.501104968916623303e-02,-1.858202138359856259e-01,-3.581306098128944071e-01
3.368066577328577615e+00,1.475984100667812257e-02,-1.860599671971057967e-01,-3.584652132034277239e-01
3.368345830008896868e+00,1.450859018584037090e-02,-1.862998084880694571e-01,-3.587998484933941357e-01
3.368625082689215677e+00,1.425729727498713933e-02,-1.865397376163443199e-01,-3.591345156028421526e-01
3.368904335369534930e+00,1.400596232252219846e-02,-1.867797544892633721e-01,-3.594692144517250276e-01
3.369183588049853739e+00,1.375458537692084149e-02,-1.870198590140241535e-01,-3.598039449598975925e-01
3.369462840730172992e+00,1.350316648672878796e-02,-1.872600510976906163e-01,-3.601387070471195884e-01
3.369742093410492245e+00,1.325170570056279952e-02,-1.875003306471904885e-01,-3.604735006330530567e-01
3.370021346090811054e+00,1.300020306711074242e-02,-1.877406975693171609e-01,-3.608083256372622838e-01
3.370300598771130307e+00,1.274865863513015632e-02,-1.879811517707303814e-01,-3.611431819792171871e-01
3.370579851451449560e+00,1.249707245344985201e-02,-1.882216931579542007e-01,-3.614780695782893183e-01
3.370859104131768369e+00,1.224544457097040059e-02,-1.884623216373776666e-01,-3.618129883537523628e-01
3.371138356812087622e+00,1.199377503666134055e-02,-1.887030371152564612e-01,-3.621479382247859702e-01
3.371417609492406875e+00,1.174206389956451019e-02,-1.889438394977109026e-01,-3.624829191104702031e-01
3.371696862172725684e+00,1.149031120879201798e-02,-1.891847286907264725e-01,-3.628179309297887012e-01
3.371976114853044937e+00,1.123851701352580890e-02,-1.894257046001554812e-01,-3.631529736016301246e-01
3.372255367533363746e+00,1.098668136302066202e-02,-1.896667671317135428e-01,-3.634880470447826584e-01
3.372534620213682999e+00,1.073480430659989708e-02,-1.899079161909841551e-01,-3.638231511779411731e-01
3.372813872894002252e+00,1.048288589365935219e-02,-1.901491516834147022e-01,-3.641582859197003974e-01
3.373093125574321061e+00,1.023092617366489106e-02,-1.903904735143187310e-01,-3.644934511885594142e-01
3.373372378254640314e+00,9.978925196152458460e-03,-1.906318815888761176e-01,-3.648286469029208834e-01
3.373651630934959567e+00,9.726883010730292059e-03,-1.908733758121309854e-01,-3.651638729810886552e-01
3.373930883615278375e+00,9.474799667076949997e-03,-1.911149560889939258e-01,-3.654991293412696018e-01
3.374210136295597628e+00,9.222675214940837321e-03,-1.913566223242417763e-01,-3.658344159015752828e-01
3.374489388975916881e+00,8.970509704141701318e-03,-1.915983744225163710e-01,-3.661697325800181702e-01
3.374768641656235690e+00,8.718303184570987130e-03,-1.918402122883250405e-01,-3.665050792945133140e-01
3.375047894336554943e+00,8.466055706189344957e-03,-1.920821358260420553e-01,-3.668404559628803963e-01
3.375327147016874196e+00,8.213767319029199182e-03,-1.923241449399070158e-01,-3.671758625028401224e-01
3.375606399697193005e+00,7.961438073194224488e-03,-1.925662395340242417e-01,-3.675112988320154983e-01
3.375885652377512258e+00,7.709068018856833973e-03,-1.928084195123664357e-01,-3.678467648679344393e-01
3.376164905057831067e+00,7.456657206263089289e-03,-1.930506847787697156e-01,-3.681822605280247740e-01
3.376444157738150320e+00,7.204205685727066259e-03,-1.932930352369379434e-01,-3.685177857296190740e-01
3.376723410418469573e+00,6.951713507635576793e-03,-1.935354707904406446e-01,-3.688533403899512675e-01
3.377002663098788382e+00,6.699180722445970126e-03,-1.937779913427120082e-01,-3.691889244261574721e-01
3.377281915779107635e+00,6.446607380684777136e-03,-1.940205967970545509e-01,-3.695245377552781596e-01
3.377561168459426888e+00,6.193993532951363665e-03,-1.942632870566354253e-01,-3.698601802942543815e-01
3.377840421139745697e+00,5.941339229915170578e-03,-1.945060620244876692e-01,-3.701958519599301556e-01
3.378119673820064950e+00,5.688644522315600138e-03,-1.947489216035121484e-01,-3.705315526690526329e-01
3.378398926500384203e+00,5.435909460964046501e-03,-1.949918656964741426e-01,-3.708672823382705985e-01
3.378678179180703012e+00,5.183134096741873025e-03,-1.952348942060059267e-01,-3.712030408841351381e-01
3.378957431861022265e+00,4.930318480601447902e-03,-1.954780070346067711e-01,-3.715388282231008588e-01
3.379236684541341074e+00,4.677462663566457277e-03,-1.957212040846406376e-01,-3.718746442715231693e-01
3.379515937221660327e+00,4.424566696730053428e-03,-1.959644852583397878e-01,-3.722104889456610000e-01
3.379795189901979580e+00,4.171630631257643336e-03,-1.962078504578012306e-01,-3.725463621616748600e-01
3.380074442582298389e+00,3.918654518384485225e-03,-1.964512995849888588e-01,-3.728822638356273367e-01
3.380353695262617642e+00,3.665638409416814396e-03,-1.966948325417339494e-01,-3.732181938834844281e-01
3.380632947942936894e+00,3.412582355731704018e-03,-1.969384492297329703e-01,-3.735541522211132115e-01
3.380912200623255703e+00,3.159486408777442863e-03,-1.971821495505492738e-01,-3.738901387642826202e-01
3.381191453303574956e+00,2.906350620072029132e-03,-1.974259334056135962e-01,-3.742261534286653868e-01
3.381470705983894209e+00,2.653175041204736909e-03,-1.976698006962225029e-01,-3.745621961298353231e-01
3.381749958664213018e+00,2.399959723836561556e-03,-1.979137513235389167e-01,-3.748982667832675419e-01
3.382029211344532271e+00,2.146704719697291493e-03,-1.981577851885932828e-01,-3.752343653043413996e-01
3.382308464024851524e+00,1.893410080589390514e-03,-1.984019021922822368e-01,-3.755704916083362765e-01
3.382587716705170333e+00,1.640075858385020352e-03,-1.986461022353691874e-01,-3.759066456104342979e-01
3.382866969385489586e+00,1.386702105026726538e-03,-1.988903852184849275e-01,-3.762428272257207218e-01
3.383146222065808395e+00,1.133288872529418598e-03,-1.991347510421256350e-01,-3.765790363691803311e-01
3.383425474746127648e+00,8.798362129767385098e-04,-1.993791996066560379e-01,-3.769152729557028736e-01
3.383704727426446901e+00,6.263441785246892050e-04,-1.996237308123066934e-01,-3.772515369000776220e-01
3.383983980106765710e+00,3.728128213994941925e-04,-1.998683445591752095e-01,-3.775878281169964268e-01
3.384263232787084963e+00,1.192421938970814635e-04,-2.001130407472269390e-01,-3.779241465210544937e-01
3.384542485467404216e+00,-1.343676516142353441e-04,-2.003578192762931476e-01,-3.782604920267471083e-01
3.384821738147723025e+00,-3.880166626958881618e-04,-2.006026800460724568e-01,-3.785968645484713013e-01
3.385100990828042278e+00,-6.417047868394726946e-04,-2.008476229561312609e-01,-3.789332640005277364e-01
3.385380243508361531e+00,-8.954319714653868932e-04,-2.010926479059025329e-01,-3.792696902971178230e-01
3.385659496188680340e+00,-1.149198163922266099e-03,-2.013377547946859358e-01,-3.796061433523439388e-01
3.385938748868999593e+00,-1.403003311489934429e-03,-2.015829435216493770e-01,-3.799426230802123161e-01
3.386218001549318402e+00,-1.656847361375673230e-03,-2.018282139858270652e-01,-3.802791293946284346e-01
3.386497254229637655e+00,-1.910730260717547835e-03,-2.020735660861212035e-01,-3.806156622094019060e-01
3.386776506909956908e+00,-2.164651956582423591e-03,-2.023189997213011848e-01,-3.809522214382429217e-01
3.387055759590275716e+00,-2.418612395965369973e-03,-2.025645147900027310e-01,-3.812888069947622527e-01
3.387335012270594969e+00,-2.672611525792808248e-03,-2.028101111907305576e-01,-3.816254187924749686e-01
3.387614264950914222e+00,-2.926649292918856622e-03,-2.030557888218559592e-01,-3.819620567447955528e-01
3.387893517631233031e+00,-3.180725644127037864e-03,-2.033015475816170592e-01,-3.822987207650404562e-01
3.388172770311552284e+00,-3.434840526131917315e-03,-2.035473873681211965e-01,-3.826354107664293180e-01
3.388452022991871537e+00,-3.688993885575178946e-03,-2.037933080793420670e-01,-3.829721266620815801e-01
3.388731275672190346e+00,-3.943185669028739619e-03,-2.040393096131203898e-01,-3.833088683650186512e-01
3.389010528352509599e+00,-4.197415822994481072e-03,-2.042853918671665436e-01,-3.836456357881643520e-01
3.389289781032828408e+00,-4.451684293902250650e-03,-2.045315547390558764e-01,-3.839824288443424716e-01
3.389569033713147661e+00,-4.705991028113359377e-03,-2.047777981262344782e-01,-3.843192474462806540e-01
3.389848286393466914e+00,-4.960335971916213921e-03,-2.050241219260139913e-01,-3.846560915066057906e-01
3.390127539073785723e+00,-5.214719071529372307e-03,-2.052705260355736638e-01,-3.849929609378466844e-01
3.390406791754104976e+00,-5.469140273101641067e-03,-2.055170103519627645e-01,-3.853298556524347718e-01
3.390686044434424229e+00,-5.723599522710118466e-03,-2.057635747720964470e-01,-3.856667755627020133e-01
3.390965297114743038e+00,-5.978096766361646469e-03,-2.060102191927581095e-01,-3.860037205808813932e-01
3.391244549795062291e+00,-6.232631949992769975e-03,-2.062569435106001992e-01,-3.863406906191083623e-01
3.391523802475381544e+00,-6.487205019469010833e-03,-2.065037476221418256e-01,-3.866776855894192844e-01
3.391803055155700353e+00,-6.741815920584929428e-03,-2.067506314237707310e-01,-3.870147054037508805e-01
3.392082307836019606e+00,-6.996464599065669449e-03,-2.069975948117431241e-01,-3.873517499739431713e-01
3.392361560516338859e+00,-7.251151000565198880e-03,-2.072446376821827918e-01,-3.876888192117361465e-01
3.392640813196657668e+00,-7.505875070665887598e-03,-2.074917599310813487e-01,-3.880259130287704861e-01
3.392920065876976921e+00,-7.760636754881472012e-03,-2.077389614542998197e-01,-3.883630313365907250e-01
3.393199318557295729e+00,-8.015435998653277702e-03,-2.079862421475663359e-01,-3.887001740466392574e-01
3.393478571237614982e+00,-8.270272747353580450e-03,-2.082336019064782162e-01,-3.890373410702627766e-01
3.393757823917934235e+00,-8.525146946283515895e-03,-2.084810406265006077e-01,-3.893745323187076668e-01
3.394037076598253044e+00,-8.780058540672715239e-03,-2.087285582029665965e-01,-3.897117477031207256e-01
3.394316329278572297e+00,-9.035007475682114639e-03,-2.089761545310789281e-01,-3.900489871345523829e-01
3.394595581958891550e+00,-9.289993696400605447e-03,-2.092238295059078712e-01,-3.903862505239519831e-01
3.394874834639210359e+00,-9.545017147847103742e-03,-2.094715830223922159e-01,-3.907235377821705602e-01
3.395154087319529612e+00,-9.800077774970755023e-03,-2.097194149753402737e-01,-3.910608488199618371e-01
3.395433339999848865e+00,-1.005517552264887510e-02,-2.099673252594274619e-01,-3.913981835479783400e-01
3.395712592680167674e+00,-1.031031033568844714e-02,-2.102153137691989693e-01,-3.917355418767747288e-01
3.395991845360486927e+00,-1.056548215882728223e-02,-2.104633803990686725e-01,-3.920729237168075754e-01
3.396271098040805736e+00,-1.082069093673123511e-02,-2.107115250433181930e-01,-3.924103289784327542e-01
3.396550350721124989e+00,-1.107593661399714456e-02,-2.109597475960996449e-01,-3.927477575719096614e-01
3.396829603401444242e+00,-1.133121913514982711e-02,-2.112080479514320541e-01,-3.930852094073962189e-01
3.397108856081763051e+00,-1.158653844464412226e-02,-2.114564260032043286e-01,-3.934226843949519825e-01
3.397388108762082304e+00,-1.184189448686531927e-02,-2.117048816451747861e-01,-3.937601824445392529e-01
3.397667361442401557e+00,-1.209728720612764097e-02,-2.119534147709697669e-01,-3.940977034660194112e-01
3.397946614122720366e+00,-1.235271654667406682e-02,-2.122020252740845214e-01,-3.944352473691547512e-01
3.398225866803039619e+00,-1.260818245267887085e-02,-2.124507130478843486e-01,-3.947728140636103666e-01
3.398505119483358872e+00,-1.286368486824463614e-02,-2.126994779856033468e-01,-3.951104034589506542e-01
3.398784372163677681e+00,-1.311922373740330786e-02,-2.129483199803435256e-01,-3.954480154646408119e-01
3.399063624843996934e+00,-1.337479900411846917e-02,-2.131972389250783029e-01,-3.957856499900489489e-01
3.399342877524315742e+00,-1.363041061228047537e-02,-2.134462347126481474e-01,-3.961233069444411448e-01
3.399622130204634995e+00,-1.388605850571183672e-02,-2.136953072357645200e-01,-3.964609862369873339e-01
3.399901382884954248e+00,-1.414174262816310888e-02,-2.139444563870074034e-01,-3.967986877767560872e-01
3.400180635565273057e+00,-1.439746292331450621e-02,-2.141936820588254131e-01,-3.971364114727173322e-01
3.400459888245592310e+00,-1.465321933477778393e-02,-2.144429841435385731e-01,-3.974741572337431306e-01
3.400739140925911563e+00,-1.490901180609193258e-02,-2.146923625333349295e-01,-3.978119249686048464e-01
3.401018393606230372e+00,-1.516484028072652770e-02,-2.149418171202716332e-01,-3.981497145859748676e-01
3.401297646286549625e+00,-1.542070470208183053e-02,-2.151913477962772714e-01,-3.984875259944272718e-01
3.401576898966868878e+00,-1.567660501348636451e-02,-2.154409544531483700e-01,-3.988253591024362721e-01
3.401856151647187687e+00,-1.593254115819910458e-02,-2.156906369825512815e-01,-3.991632138183763279e-01
3.402135404327506940e+00,-1.618851307940882486e-02,-2.159403952760235446e-01,-3.995010900505243101e-01
3.402414657007826193e+00,-1.644452072023373790e-02,-2.161902292249705815e-01,-3.998389877070561704e-01
3.402693909688145002e+00,-1.670056402372135929e-02,-2.164401387206684735e-01,-4.001769066960487731e-01
3.402973162368464255e+00,-1.695664293285025284e-02,-2.166901236542636000e-01,-4.005148469254810051e-01
3.403252415048783064e+00,-1.721275739052756729e-02,-2.169401839167711676e-01,-4.008528083032307787e-01
3.403531667729102317e+00,-1.746890733959108322e-02,-2.171903193990779024e-01,-4.011907907370783066e-01
3.403810920409421570e+00,-1.772509272280762410e-02,-2.174405299919388856e-01,-4.015287941347035483e-01
3.404090173089740379e+00,-1.798131348287379527e-02,-2.176908155859799410e-01,-4.018668184036862101e-01
3.404369425770059632e+00,-1.823756956241696231e-02,-2.179411760716973290e-01,-4.022048634515088539e-01
3.404648678450378885e+00,-1.849386090399385632e-02,-2.181916113394574419e-01,-4.025429291855533442e-01
3.404927931130697694e+00,-1.875018745008997720e-02,-2.184421212794958878e-01,-4.028810155131015147e-01
3.405207183811016947e+00,-1.900654914312257387e-02,-2.186927057819198494e-01,-4.032191223413377767e-01
3.405486436491336200e+00,-1.926294592543725814e-02,-2.189433647367060587e-01,-4.035572495773452339e-01
3.405765689171655008e+00,-1.951937773930997183e-02,-2.191940980337016287e-01,-4.038953971281082911e-01
3.406044941851974261e+00,-1.977584452694748293e-02,-2.194449055626245815e-01,-4.042335649005126541e-01
3.406324194532293070e+00,-2.003234623048435678e-02,-2.196957872130626266e-01,-4.045717528013431097e-01
3.406603447212612323e+00,-2.028888279198734143e-02,-2.199467428744748265e-01,-4.049099607372868004e-01
3.406882699892931576e+00,-2.054545415345158596e-02,-2.201977724361903199e-01,-4.052481886149297829e-01
3.407161952573250385e+00,-2.080206025680249315e-02,-2.204488757874085714e-01,-4.055864363407589712e-01
3.407441205253569638e+00,-2.105870104389653830e-02,-2.207000528172005371e-01,-4.059247038211631353e-01
3.407720457933888891e+00,-2.131537645651841728e-02,-2.209513034145071941e-01,-4.062629909624299596e-01
3.407999710614207700e+00,-2.157208643638337114e-02,-2.212026274681403171e-01,-4.066012976707477078e-01
3.408278963294526953e+00,-2.182883092513746015e-02,-2.214540248667829780e-01,-4.069396238522065001e-01
3.408558215974846206e+00,-2.208560986435647785e-02,-2.217054954989891302e-01,-4.072779694127960370e-01
3.408837468655165015e+00,-2.234242319554484088e-02,-2.219570392531825531e-01,-4.076163342584055438e-01
3.409116721335484268e+00,-2.259927086013910347e-02,-2.222086560176592951e-01,-4.079547182948269901e-01
3.409395974015803521e+00,-2.285615279950442211e-02,-2.224603456805863688e-01,-4.082931214277508158e-01
3.409675226696122330e+00,-2.311306895493591557e-02,-2.227121081300001970e-01,-4.086315435627680404e-01
3.409954479376441583e+00,-2.337001926766058349e-02,-2.229639432538110533e-01,-4.089699846053718724e-01
3.410233732056760392e+00,-2.362700367883292796e-02,-2.232158509397978996e-01,-4.093084444609536021e-01
3.410512984737079645e+00,-2.388402212953986276e-02,-2.234678310756125219e-01,-4.096469230348069868e-01
3.410792237417398898e+00,-2.414107456079692821e-02,-2.237198835487773929e-01,-4.099854202321245311e-01
3.411071490097717707e+00,-2.439816091354975180e-02,-2.239720082466855888e-01,-4.103239359579995971e-01
3.411350742778036960e+00,-2.465528112867594948e-02,-2.242242050566037592e-01,-4.106624701174272918e-01
3.411629995458356213e+00,-2.491243514698103859e-02,-2.244764738656679082e-01,-4.110010226153010815e-01
3.411909248138675022e+00,-2.516962290920150488e-02,-2.247288145608856702e-01,-4.113395933564155671e-01
3.412188500818994275e+00,-2.542684435600492746e-02,-2.249812270291380867e-01,-4.116781822454663176e-01
3.412467753499313527e+00,-2.568409942798777559e-02,-2.252337111571756922e-01,-4.120167891870485377e-01
3.412747006179632336e+00,-2.594138806567742803e-02,-2.254862668316216789e-01,-4.123554140856576233e-01
3.413026258859951589e+00,-2.619871020953167678e-02,-2.257388939389715077e-01,-4.126940568456904379e-01
3.413305511540270398e+00,-2.645606579993758575e-02,-2.259915923655906045e-01,-4.130327173714424260e-01
3.413584764220589651e+00,-2.671345477721404765e-02,-2.262443619977187459e-01,-4.133713955671111662e-01
3.413864016900908904e+00,-2.697087708160873440e-02,-2.264972027214654238e-01,-4.137100913367932620e-01
3.414143269581227713e+00,-2.722833265330032101e-02,-2.267501144228128984e-01,-4.140488045844857301e-01
3.414422522261546966e+00,-2.748582143239807971e-02,-2.270030969876160321e-01,-4.143875352140868329e-01
3.414701774941866219e+00,-2.774334335894106801e-02,-2.272561503016007345e-01,-4.147262831293943020e-01
3.414981027622185028e+00,-2.800089837289830227e-02,-2.275092742503652121e-01,-4.150650482341053382e-01
3.415260280302504281e+00,-2.825848641417048543e-02,-2.277624687193804953e-01,-4.154038304318195540e-01
3.415539532982823534e+00,-2.851610742258805370e-02,-2.280157335939895780e-01,-4.157426296260354759e-01
3.415818785663142343e+00,-2.877376133791078108e-02,-2.282690687594069179e-01,-4.160814457201510996e-01
3.416098038343461596e+00,-2.903144809983084287e-02,-2.285224741007205185e-01,-4.164202786174667770e-01
3.416377291023780405e+00,-2.928916764796890559e-02,-2.287759495028898749e-01,-4.167591282211808301e-01
3.416656543704099658e+00,-2.954691992187778379e-02,-2.290294948507479722e-01,-4.170979944343941037e-01
3.416935796384418911e+00,-2.980470486103992123e-02,-2.292831100289991764e-01,-4.174368771601059125e-01
3.417215049064737720e+00,-3.006252240486739086e-02,-2.295367949222205384e-01,-4.177757763012157066e-01
3.417494301745056973e+00,-3.032037249270466001e-02,-2.297905494148625438e-01,-4.181146917605250146e-01
3.417773554425376226e+00,-3.057825506382509315e-02,-2.300443733912479194e-01,-4.184536234407336686e-01
3.418052807105695035e+00,-3.083617005743319664e-02,-2.302982667355716329e-01,-4.187925712444420800e-01
3.418332059786014288e+00,-3.109411741266477833e-02,-2.305522293319026417e-01,-4.191315350741521839e-01
3.418611312466333541e+00,-3.135209706858478607e-02,-2.308062610641814782e-01,-4.194705148322646071e-01
3.418890565146652349e+00,-3.161010896418908755e-02,-2.310603618162219985e-01,-4.198095104210799455e-01
3.419169817826971602e+00,-3.186815303840517810e-02,-2.313145314717117429e-01,-4.201485217428009289e-01
3.419449070507290855e+00,-3.212622923009061937e-02,-2.315687699142104927e-01,-4.204875486995287015e-01
3.419728323187609664e+00,-3.238433747803254326e-02,-2.318230770271509367e-01,-4.208265911932644321e-01
3.420007575867928917e+00,-3.264247772095072581e-02,-2.320774526938399196e-01,-4.211656491259115342e-01
3.420286828548247726e+00,-3.290064989749360430e-02,-2.323318967974561944e-01,-4.215047223992705594e-01
3.420566081228566979e+00,-3.315885394624209365e-02,-2.325864092210532252e-01,-4.218438109150454141e-01
3.420845333908886232e+00,-3.341708980570708143e-02,-2.328409898475568562e-01,-4.221829145748379197e-01
3.421124586589205041e+00,-3.367535741432907404e-02,-2.330956385597659497e-01,-4.225220332801501444e-01
3.421403839269524294e+00,-3.393365671048149262e-02,-2.333503552403538850e-01,-4.228611669323860678e-01
3.421683091949843547e+00,-3.419198763246694694e-02,-2.336051397718671985e-01,-4.232003154328478622e-01
3.421962344630162356e+00,-3.445035011851861617e-02,-2.338599920367248342e-01,-4.235394786827380020e-01
3.422241597310481609e+00,-3.470874410680264283e-02,-2.341149119172215853e-01,-4.238786565831612618e-01
