z,reference_u0,reference_u1
5.191167700791773365e-01,-2.429739678630541133e-01,2.070746940047696605e-01
5.192424337853209781e-01,-2.429466772257402873e-01,2.070600332366935303e-01
5.193680974914645088e-01,-2.429194222997784203e-01,2.070448858830198358e-01
5.194937611976081504e-01,-2.428922031579784369e-01,2.070292515295262814e-01
5.196194249037516810e-01,-2.428650198729435383e-01,2.070131297619299537e-01
5.197450886098953227e-01,-2.428378725170698138e-01,2.069965201658877096e-01
5.198707523160389643e-01,-2.428107611625457685e-01,2.069794223269960376e-01
5.199964160221824949e-01,-2.427836858813515186e-01,2.069618358307913075e-01
5.201220797283261366e-01,-2.427566467452583199e-01,2.069437602627496875e-01
5.202477434344696672e-01,-2.427296438258280120e-01,2.069251952082872548e-01
5.203734071406133088e-01,-2.427026771944123806e-01,2.069061402527602733e-01
5.204990708467568394e-01,-2.426757469221526020e-01,2.068865949814651384e-01
5.206247345529004811e-01,-2.426488530799785492e-01,2.068665589796385151e-01
5.207503982590440117e-01,-2.426219957386083759e-01,2.068460318324573943e-01
5.208760619651876533e-01,-2.425951749685477943e-01,2.068250131250392310e-01
5.210017256713312950e-01,-2.425683908400896038e-01,2.068035024424421386e-01
5.211273893774748256e-01,-2.425416434233129692e-01,2.067814993696649173e-01
5.212530530836184672e-01,-2.425149327880828098e-01,2.067590034916471364e-01
5.213787167897619979e-01,-2.424882590040493557e-01,2.067360143932694128e-01
5.215043804959056395e-01,-2.424616221406473981e-01,2.067125316593533269e-01
5.216300442020491701e-01,-2.424350222670957899e-01,2.066885548746617007e-01
5.217557079081928118e-01,-2.424084594523967517e-01,2.066640836238988199e-01
5.218813716143363424e-01,-2.423819337653354000e-01,2.066391174917102114e-01
5.220070353204799840e-01,-2.423554452744789700e-01,2.066136560626832819e-01
5.221326990266235146e-01,-2.423289940481763716e-01,2.065876989213470405e-01
5.222583627327671563e-01,-2.423025801545574676e-01,2.065612456521724594e-01
5.223840264389107979e-01,-2.422762036615324910e-01,2.065342958395725570e-01
5.225096901450543285e-01,-2.422498646367914066e-01,2.065068490679026758e-01
5.226353538511979702e-01,-2.422235631478034390e-01,2.064789049214604821e-01
5.227610175573415008e-01,-2.421972992618162679e-01,2.064504629844861605e-01
5.228866812634851424e-01,-2.421710730458555283e-01,2.064215228411628023e-01
5.230123449696286730e-01,-2.421448845667241723e-01,2.063920840756162944e-01
5.231380086757723147e-01,-2.421187338910018028e-01,2.063621462719155975e-01
5.232636723819158453e-01,-2.420926210850440075e-01,2.063317090140730226e-01
5.233893360880594869e-01,-2.420665462149819980e-01,2.063007718860442041e-01
5.235149997942031286e-01,-2.420405093467216662e-01,2.062693344717286548e-01
5.236406635003466592e-01,-2.420145105459430845e-01,2.062373963549695433e-01
5.237663272064903008e-01,-2.419885498780999511e-01,2.062049571195542219e-01
5.238919909126338315e-01,-2.419626274084187845e-01,2.061720163492142543e-01
5.240176546187774731e-01,-2.419367432018985076e-01,2.061385736276256930e-01
5.241433183249210037e-01,-2.419108973233096427e-01,2.061046285384093568e-01
5.242689820310646454e-01,-2.418850898371937286e-01,2.060701806651308587e-01
5.243946457372081760e-01,-2.418593208078626822e-01,2.060352295913010501e-01
5.245203094433518176e-01,-2.418335902993981879e-01,2.059997749003761036e-01
5.246459731494953482e-01,-2.418078983756510592e-01,2.059638161757578190e-01
5.247716368556389899e-01,-2.417822451002404893e-01,2.059273530007939279e-01
5.248973005617826315e-01,-2.417566305365535795e-01,2.058903849587780388e-01
5.250229642679261621e-01,-2.417310547477445060e-01,2.058529116329503583e-01
5.251486279740698038e-01,-2.417055177967340207e-01,2.058149326064975249e-01
5.252742916802133344e-01,-2.416800197462087851e-01,2.057764474625531359e-01
5.253999553863569760e-01,-2.416545606586206207e-01,2.057374557841979423e-01
5.255256190925005066e-01,-2.416291405961859540e-01,2.056979571544599594e-01
5.256512827986441483e-01,-2.416037596208849836e-01,2.056579511563150220e-01
5.257769465047876789e-01,-2.415784177944614031e-01,2.056174373726868676e-01
5.259026102109313205e-01,-2.415531151784212904e-01,2.055764153864474975e-01
5.260282739170749622e-01,-2.415278518340327751e-01,2.055348847804173984e-01
5.261539376232184928e-01,-2.415026278223252054e-01,2.054928451373659593e-01
5.262796013293621344e-01,-2.414774432040885377e-01,2.054502960400117761e-01
5.264052650355056651e-01,-2.414522980398726704e-01,2.054072370710227358e-01
5.265309287416493067e-01,-2.414271923899867500e-01,2.053636678130165982e-01
5.266565924477928373e-01,-2.414021263144985885e-01,2.053195878485612746e-01
5.267822561539364790e-01,-2.413770998732338302e-01,2.052749967601749659e-01
5.269079198600800096e-01,-2.413521131257754526e-01,2.052298941303266899e-01
5.270335835662236512e-01,-2.413271661314629613e-01,2.051842795414365872e-01
5.271592472723671818e-01,-2.413022589493917514e-01,2.051381525758761704e-01
5.272849109785108235e-01,-2.412773916384124973e-01,2.050915128159687684e-01
5.274105746846544651e-01,-2.412525642571302920e-01,2.050443598439898873e-01
5.275362383907979957e-01,-2.412277768639042308e-01,2.049966932421674604e-01
5.276619020969416374e-01,-2.412030295168464400e-01,2.049485125926824580e-01
5.277875658030851680e-01,-2.411783222738215493e-01,2.048998174776688330e-01
5.279132295092288096e-01,-2.411536551924460536e-01,2.048506074792144638e-01
5.280388932153723403e-01,-2.411290283300874804e-01,2.048008821793610990e-01
5.281645569215159819e-01,-2.411044417438637233e-01,2.047506411601049403e-01
5.282902206276595125e-01,-2.410798954906424041e-01,2.046998840033969758e-01
5.284158843338031541e-01,-2.410553896270402063e-01,2.046486102911434513e-01
5.285415480399467958e-01,-2.410309242094220428e-01,2.045968196052062871e-01
5.286672117460903264e-01,-2.410064992939005002e-01,2.045445115274034387e-01
5.287928754522339680e-01,-2.409821149363349513e-01,2.044916856395093407e-01
5.289185391583774987e-01,-2.409577711923310550e-01,2.044383415232553514e-01
5.290442028645211403e-01,-2.409334681172399517e-01,2.043844787603302793e-01
5.291698665706646709e-01,-2.409092057661574859e-01,2.043300969323806615e-01
5.292955302768083126e-01,-2.408849841939236236e-01,2.042751956210113740e-01
5.294211939829518432e-01,-2.408608034551216470e-01,2.042197744077860200e-01
5.295468576890954848e-01,-2.408366636040774611e-01,2.041638328742273467e-01
5.296725213952390154e-01,-2.408125646948588716e-01,2.041073706018179390e-01
5.297981851013826571e-01,-2.407885067812748914e-01,2.040503871720004136e-01
5.299238488075262987e-01,-2.407644899168750463e-01,2.039928821661781133e-01
5.300495125136698293e-01,-2.407405141549484595e-01,2.039348551657156061e-01
5.301751762198134710e-01,-2.407165795485233795e-01,2.038763057519389910e-01
5.303008399259570016e-01,-2.406926861503662918e-01,2.038172335061367024e-01
5.304265036321006432e-01,-2.406688340129812531e-01,2.037576380095598438e-01
5.305521673382441739e-01,-2.406450231886090585e-01,2.036975188434227702e-01
5.306778310443878155e-01,-2.406212537292266862e-01,2.036368755889035875e-01
5.308034947505313461e-01,-2.405975256865464096e-01,2.035757078271447362e-01
5.309291584566749878e-01,-2.405738391120149922e-01,2.035140151392536290e-01
5.310548221628186294e-01,-2.405501940568132435e-01,2.034517971063030117e-01
5.311804858689621600e-01,-2.405265905718549091e-01,2.033890533093317687e-01
5.313061495751058017e-01,-2.405030287077861706e-01,2.033257833293452832e-01
5.314318132812493323e-01,-2.404795085149847855e-01,2.032619867473161868e-01
5.315574769873929739e-01,-2.404560300435593934e-01,2.031976631441848868e-01
5.316831406935365045e-01,-2.404325933433487383e-01,2.031328121008601495e-01
5.318088043996801462e-01,-2.404091984639208646e-01,2.030674331982198488e-01
5.319344681058236768e-01,-2.403858454545724499e-01,2.030015260171113833e-01
5.320601318119673184e-01,-2.403625343643279455e-01,2.029350901383523975e-01
5.321857955181108490e-01,-2.403392652419389097e-01,2.028681251427315868e-01
5.323114592242544907e-01,-2.403160381358830922e-01,2.028006306110090029e-01
5.324371229303981323e-01,-2.402928530943638785e-01,2.027326061239169974e-01
5.325627866365416629e-01,-2.402697101653093747e-01,2.026640512621608048e-01
5.326884503426853046e-01,-2.402466093963716021e-01,2.025949656064191251e-01
5.328141140488288352e-01,-2.402235508349258308e-01,2.025253487373450401e-01
5.329397777549724768e-01,-2.402005345280697202e-01,2.024552002355664015e-01
5.330654414611160075e-01,-2.401775605226225963e-01,2.023845196816868586e-01
5.331911051672596491e-01,-2.401546288651246752e-01,2.023133066562861904e-01
5.333167688734031797e-01,-2.401317396018361194e-01,2.022415607399214166e-01
5.334424325795468214e-01,-2.401088927787365379e-01,2.021692815131273246e-01
5.335680962856904630e-01,-2.400860884415238761e-01,2.020964685564172192e-01
5.336937599918339936e-01,-2.400633266356138329e-01,2.020231214502837547e-01
5.338194236979776353e-01,-2.400406074061390560e-01,2.019492397751995461e-01
5.339450874041211659e-01,-2.400179307979482257e-01,2.018748231116181124e-01
5.340707511102648075e-01,-2.399952968556053612e-01,2.017998710399745710e-01
5.341964148164083381e-01,-2.399727056233889322e-01,2.017243831406865251e-01
5.343220785225519798e-01,-2.399501571452911375e-01,2.016483589941547305e-01
5.344477422286955104e-01,-2.399276514650170999e-01,2.015717981807639003e-01
5.345734059348391520e-01,-2.399051886259838950e-01,2.014947002808837317e-01
5.346990696409826826e-01,-2.398827686713199681e-01,2.014170648748694892e-01
5.348247333471263243e-01,-2.398603916438641348e-01,2.013388915430631421e-01
5.349503970532699659e-01,-2.398380575861648600e-01,2.012601798657938645e-01
5.350760607594134965e-01,-2.398157665404793970e-01,2.011809294233792289e-01
5.352017244655571382e-01,-2.397935185487729826e-01,2.011011397961258995e-01
5.353273881717006688e-01,-2.397713136527179767e-01,2.010208105643305487e-01
5.354530518778443104e-01,-2.397491518936930854e-01,2.009399413082808283e-01
5.355787155839878411e-01,-2.397270333127824726e-01,2.008585316082562300e-01
5.357043792901314827e-01,-2.397049579507749828e-01,2.007765810445290011e-01
5.358300429962750133e-01,-2.396829258481632252e-01,2.006940891973650887e-01
5.359557067024186550e-01,-2.396609370451428245e-01,2.006110556470251105e-01
5.360813704085622966e-01,-2.396389915816115324e-01,2.005274799737654101e-01
5.362070341147058272e-01,-2.396170894971683674e-01,2.004433617578387228e-01
5.363326978208494689e-01,-2.395952308311127543e-01,2.003587005794955356e-01
5.364583615269929995e-01,-2.395734156224437195e-01,2.002734960189847813e-01
5.365840252331366411e-01,-2.395516439098590300e-01,2.001877476565551151e-01
5.367096889392801717e-01,-2.395299157317543337e-01,2.001014550724556640e-01
5.368353526454238134e-01,-2.395082311262222152e-01,2.000146178469372205e-01
5.369610163515673440e-01,-2.394865901310515299e-01,1.999272355602533247e-01
5.370866800577109856e-01,-2.394649927837262382e-01,1.998393077926611805e-01
5.372123437638546273e-01,-2.394434391214249058e-01,1.997508341244228491e-01
5.373380074699981579e-01,-2.394219291810195105e-01,1.996618141358062759e-01
5.374636711761417995e-01,-2.394004629990746924e-01,1.995722474070865116e-01
5.375893348822853302e-01,-2.393790406118469771e-01,1.994821335185465727e-01
5.377149985884289718e-01,-2.393576620552837209e-01,1.993914720504787186e-01
5.378406622945725024e-01,-2.393363273650223610e-01,1.993002625831857000e-01
5.379663260007161441e-01,-2.393150365763893894e-01,1.992085046969817030e-01
5.380919897068596747e-01,-2.392937897243996304e-01,1.991161979721936537e-01
5.382176534130033163e-01,-2.392725868437552417e-01,1.990233419891623001e-01
5.383433171191468469e-01,-2.392514279688447987e-01,1.989299363282435451e-01
5.384689808252904886e-01,-2.392303131337425448e-01,1.988359805698095284e-01
5.385946445314341302e-01,-2.392092423722073091e-01,1.987414742942497925e-01
5.387203082375776608e-01,-2.391882157176817292e-01,1.986464170819727815e-01
5.388459719437213025e-01,-2.391672332032912518e-01,1.985508085134067846e-01
5.389716356498648331e-01,-2.391462948618433282e-01,1.984546481690014352e-01
5.390972993560084747e-01,-2.391254007258263592e-01,1.983579356292289042e-01
5.392229630621520053e-01,-2.391045508274089182e-01,1.982606704745850934e-01
5.393486267682956470e-01,-2.390837451984388073e-01,1.981628522855911623e-01
5.394742904744391776e-01,-2.390629838704420029e-01,1.980644806427946936e-01
5.395999541805828192e-01,-2.390422668746219337e-01,1.979655551267710534e-01
5.397256178867264609e-01,-2.390215942418583983e-01,1.978660753181248066e-01
5.398512815928699915e-01,-2.390009660027067051e-01,1.977660407974910772e-01
5.399769452990136331e-01,-2.389803821873967005e-01,1.976654511455368246e-01
5.401026090051571638e-01,-2.389598428258318530e-01,1.975643059429624815e-01
5.402282727113008054e-01,-2.389393479475883098e-01,1.974626047705030918e-01
5.403539364174443360e-01,-2.389188975819139804e-01,1.973603472089300315e-01
5.404796001235879777e-01,-2.388984917577275102e-01,1.972575328390522298e-01
5.406052638297315083e-01,-2.388781305036173364e-01,1.971541612417177514e-01
5.407309275358751499e-01,-2.388578138478409385e-01,1.970502319978152672e-01
5.408565912420186805e-01,-2.388375418183235344e-01,1.969457446882755813e-01
5.409822549481623222e-01,-2.388173144426574135e-01,1.968406988940730185e-01
5.411079186543059638e-01,-2.387971317481008549e-01,1.967350941962272004e-01
5.412335823604494944e-01,-2.387769937615770999e-01,1.966289301758043784e-01
5.413592460665931361e-01,-2.387569005096735475e-01,1.965222064139191538e-01
5.414849097727366667e-01,-2.387368520186406162e-01,1.964149224917359771e-01
5.416105734788803083e-01,-2.387168483143908282e-01,1.963070779904707297e-01
5.417362371850238389e-01,-2.386968894224978377e-01,1.961986724913925562e-01
5.418619008911674806e-01,-2.386769753681954875e-01,1.960897055758252239e-01
5.419875645973110112e-01,-2.386571061763768098e-01,1.959801768251489829e-01
5.421132283034546528e-01,-2.386372818715928878e-01,1.958700858208021756e-01
5.422388920095982945e-01,-2.386175024780520237e-01,1.957594321442829022e-01
5.423645557157418251e-01,-2.385977680196187389e-01,1.956482153771508525e-01
5.424902194218854667e-01,-2.385780785198126919e-01,1.955364351010289437e-01
5.426158831280289974e-01,-2.385584340018077343e-01,1.954240908976050961e-01
5.427415468341726390e-01,-2.385388344884308287e-01,1.953111823486340382e-01
5.428672105403161696e-01,-2.385192800021611048e-01,1.951977090359390543e-01
5.429928742464598113e-01,-2.384997705651288880e-01,1.950836705414138728e-01
5.431185379526033419e-01,-2.384803061991145612e-01,1.949690664470243862e-01
5.432442016587469835e-01,-2.384608869255475661e-01,1.948538963348106778e-01
5.433698653648905141e-01,-2.384415127655055422e-01,1.947381597868886594e-01
5.434955290710341558e-01,-2.384221837397130228e-01,1.946218563854522077e-01
5.436211927771777974e-01,-2.384028998685406853e-01,1.945049857127749415e-01
5.437468564833213280e-01,-2.383836611720040743e-01,1.943875473512121643e-01
5.438725201894649697e-01,-2.383644676697626585e-01,1.942695408832028070e-01
5.439981838956085003e-01,-2.383453193811188864e-01,1.941509658912715930e-01
5.441238476017521419e-01,-2.383262163250169374e-01,1.940318219580307590e-01
5.442495113078956726e-01,-2.383071585200418618e-01,1.939121086661822480e-01
5.443751750140393142e-01,-2.382881459844184147e-01,1.937918255985197624e-01
5.445008387201828448e-01,-2.382691787360100011e-01,1.936709723379306802e-01
5.446265024263264865e-01,-2.382502567923176773e-01,1.935495484673982747e-01
5.447521661324701281e-01,-2.382313801704790124e-01,1.934275535700038240e-01
5.448778298386136587e-01,-2.382125488872670893e-01,1.933049872289287208e-01
5.450034935447573003e-01,-2.381937629590893113e-01,1.931818490274565536e-01
5.451291572509008310e-01,-2.381750224019865414e-01,1.930581385489753832e-01
5.452548209570444726e-01,-2.381563272316317981e-01,1.929338553769798792e-01
5.453804846631880032e-01,-2.381376774633292559e-01,1.928089990950735688e-01
5.455061483693316449e-01,-2.381190731120132187e-01,1.926835692869711403e-01
5.456318120754751755e-01,-2.381005141922468704e-01,1.925575655365005801e-01
5.457574757816188171e-01,-2.380820007182213871e-01,1.924309874276055876e-01
5.458831394877623477e-01,-2.380635327037546323e-01,1.923038345443478514e-01
5.460088031939059894e-01,-2.380451101622902688e-01,1.921761064709093803e-01
5.461344669000496310e-01,-2.380267331068963710e-01,1.920478027915948904e-01
5.462601306061931616e-01,-2.380084015502645922e-01,1.919189230908342203e-01
5.463857943123368033e-01,-2.379901155047088601e-01,1.917894669531846619e-01
5.465114580184803339e-01,-2.379718749821642942e-01,1.916594339633334865e-01
5.466371217246239755e-01,-2.379536799941862901e-01,1.915288237061004151e-01
5.467627854307675062e-01,-2.379355305519489650e-01,1.913976357664400330e-01
5.468884491369111478e-01,-2.379174266662444637e-01,1.912658697294443988e-01
5.470141128430546784e-01,-2.378993683474814602e-01,1.911335251803455149e-01
5.471397765491983201e-01,-2.378813556056843803e-01,1.910006017045179916e-01
5.472654402553419617e-01,-2.378633884504919305e-01,1.908670988874816010e-01
5.473911039614854923e-01,-2.378454668911561543e-01,1.907330163149038305e-01
5.475167676676291340e-01,-2.378275909365411001e-01,1.905983535726026024e-01
5.476424313737726646e-01,-2.378097605951219606e-01,1.904631102465489945e-01
5.477680950799163062e-01,-2.377919758749835466e-01,1.903272859228699043e-01
5.478937587860598368e-01,-2.377742367838193704e-01,1.901908801878507138e-01
5.480194224922034785e-01,-2.377565433289304253e-01,1.900538926279382312e-01
5.481450861983470091e-01,-2.377388955172239360e-01,1.899163228297432726e-01
5.482707499044906507e-01,-2.377212933552123042e-01,1.897781703800437147e-01
5.483964136106341813e-01,-2.377037368490118874e-01,1.896394348657870488e-01
5.485220773167778230e-01,-2.376862260043416941e-01,1.895001158740935443e-01
5.486477410229214646e-01,-2.376687608265223295e-01,1.893602129922590249e-01
5.487734047290649952e-01,-2.376513413204747183e-01,1.892197258077578104e-01
5.488990684352086369e-01,-2.376339674907190225e-01,1.890786539082455753e-01
5.490247321413521675e-01,-2.376166393413732814e-01,1.889369968815626799e-01
5.491503958474958091e-01,-2.375993568761523844e-01,1.887947543157367791e-01
5.492760595536393398e-01,-2.375821200983666559e-01,1.886519257989861809e-01
5.494017232597829814e-01,-2.375649290109208278e-01,1.885085109197227882e-01
5.495273869659265120e-01,-2.375477836163126244e-01,1.883645092665553467e-01
5.496530506720701537e-01,-2.375306839166317630e-01,1.882199204282923866e-01
5.497787143782137953e-01,-2.375136299135585383e-01,1.880747439939456367e-01
5.499043780843573259e-01,-2.374966216083626569e-01,1.879289795527331330e-01
5.500300417905009676e-01,-2.374796590019020437e-01,1.877826266940823274e-01
5.501557054966444982e-01,-2.374627420946215095e-01,1.876356850076337235e-01
5.502813692027881398e-01,-2.374458708865515577e-01,1.874881540832437632e-01
5.504070329089316704e-01,-2.374290453773071630e-01,1.873400335109885739e-01
5.505326966150753121e-01,-2.374122655660864112e-01,1.871913228811669383e-01
5.506583603212188427e-01,-2.373955314516693060e-01,1.870420217843041522e-01
5.507840240273624843e-01,-2.373788430324166032e-01,1.868921298111550777e-01
5.509096877335060150e-01,-2.373622003062683394e-01,1.867416465527078628e-01
5.510353514396496566e-01,-2.373456032707426666e-01,1.865905716001873549e-01
5.511610151457932982e-01,-2.373290519229345197e-01,1.864389045450586813e-01
5.512866788519368288e-01,-2.373125462595145341e-01,1.862866449790308299e-01
5.514123425580804705e-01,-2.372960862767274082e-01,1.861337924940602850e-01
5.515380062642240011e-01,-2.372796719703909596e-01,1.859803466823546081e-01
5.516636699703676427e-01,-2.372633033358945154e-01,1.858263071363762675e-01
5.517893336765111734e-01,-2.372469803681978573e-01,1.856716734488462750e-01
5.519149973826548150e-01,-2.372307030618298340e-01,1.855164452127479324e-01
5.520406610887983456e-01,-2.372144714108870012e-01,1.853606220213307176e-01
5.521663247949419873e-01,-2.371982854090323167e-01,1.852042034681140037e-01
5.522919885010856289e-01,-2.371821450494938643e-01,1.850471891468910557e-01
5.524176522072291595e-01,-2.371660503250634933e-01,1.848895786517328610e-01
5.525433159133728012e-01,-2.371500012280954583e-01,1.847313715769922371e-01
5.526689796195163318e-01,-2.371339977505052266e-01,1.845725675173074398e-01
5.527946433256599734e-01,-2.371180398837679504e-01,1.844131660676067153e-01
5.529203070318035040e-01,-2.371021276189172189e-01,1.842531668231119912e-01
5.530459707379471457e-01,-2.370862609465436976e-01,1.840925693793431794e-01
5.531716344440906763e-01,-2.370704398567937132e-01,1.839313733321222000e-01
5.532972981502343179e-01,-2.370546643393680597e-01,1.837695782775772557e-01
5.534229618563778486e-01,-2.370389343835204443e-01,1.836071838121469679e-01
5.535486255625214902e-01,-2.370232499780561553e-01,1.834441895325848726e-01
5.536742892686651318e-01,-2.370076111113308126e-01,1.832805950359633618e-01
5.537999529748086625e-01,-2.369920177712488696e-01,1.831163999196784020e-01
5.539256166809523041e-01,-2.369764699452622525e-01,1.829516037814536977e-01
5.540512803870958347e-01,-2.369609676203689175e-01,1.827862062193452430e-01
5.541769440932394764e-01,-2.369455107831116569e-01,1.826202068317458460e-01
5.543026077993830070e-01,-2.369300994195763788e-01,1.824536052173894307e-01
5.544282715055266486e-01,-2.369147335153910239e-01,1.822864009753558667e-01
5.545539352116701792e-01,-2.368994130557239286e-01,1.821185937050754100e-01
5.546795989178138209e-01,-2.368841380252825202e-01,1.819501830063334213e-01
5.548052626239574625e-01,-2.368689084083118734e-01,1.817811684792751126e-01
5.549309263301009931e-01,-2.368537241885932676e-01,1.816115497244101540e-01
5.550565900362446348e-01,-2.368385853494426874e-01,1.814413263426176703e-01
5.551822537423881654e-01,-2.368234918737096295e-01,1.812704979351509038e-01
5.553079174485318070e-01,-2.368084437437753542e-01,1.810990641036420989e-01
5.554335811546753376e-01,-2.367934409415516361e-01,1.809270244501076097e-01
5.555592448608189793e-01,-2.367784834484792933e-01,1.807543785769526179e-01
5.556849085669625099e-01,-2.367635712455266050e-01,1.805811260869764068e-01
5.558105722731061515e-01,-2.367487043131880353e-01,1.804072665833772737e-01
5.559362359792496822e-01,-2.367338826314826228e-01,1.802327996697576096e-01
5.560618996853933238e-01,-2.367191061799525653e-01,1.800577249501292831e-01
5.561875633915369654e-01,-2.367043749376616657e-01,1.798820420289187483e-01
5.563132270976804961e-01,-2.366896888831939993e-01,1.797057505109721509e-01
5.564388908038241377e-01,-2.366750479946523045e-01,1.795288500015608801e-01
5.565645545099676683e-01,-2.366604522496565666e-01,1.793513401063867863e-01
5.566902182161113100e-01,-2.366459016253424641e-01,1.791732204315876209e-01
5.568158819222548406e-01,-2.366313960983597586e-01,1.789944905837426437e-01
5.569415456283984822e-01,-2.366169356448710182e-01,1.788151501698778401e-01
5.570672093345420128e-01,-2.366025202405499794e-01,1.786351987974719446e-01
5.571928730406856545e-01,-2.365881498605800493e-01,1.784546360744615201e-01
5.573185367468292961e-01,-2.365738244796526946e-01,1.782734616092470914e-01
5.574442004529728267e-01,-2.365595440719659714e-01,1.780916750106986135e-01
5.575698641591164684e-01,-2.365453086112230818e-01,1.779092758881613279e-01
5.576955278652599990e-01,-2.365311180706306804e-01,1.777262638514617299e-01
5.578211915714036406e-01,-2.365169724228974035e-01,1.775426385109131477e-01
5.579468552775471712e-01,-2.365028716402322595e-01,1.773583994773219596e-01
5.580725189836908129e-01,-2.364888156943431852e-01,1.771735463619936168e-01
5.581981826898343435e-01,-2.364748045564353529e-01,1.769880787767383612e-01
5.583238463959779851e-01,-2.364608381972096718e-01,1.768019963338777201e-01
5.584495101021216268e-01,-2.364469165868611777e-01,1.766152986462505015e-01
5.585751738082651574e-01,-2.364330396950774793e-01,1.764279853272191501e-01
5.587008375144087990e-01,-2.364192074910371200e-01,1.762400559906756592e-01
5.588265012205523297e-01,-2.364054199434081349e-01,1.760515102510484264e-01
5.589521649266959713e-01,-2.363916770203461637e-01,1.758623477233083321e-01
5.590778286328395019e-01,-2.363779786894931456e-01,1.756725680229751785e-01
5.592034923389831436e-01,-2.363643249179755712e-01,1.754821707661244901e-01
5.593291560451266742e-01,-2.363507156724028724e-01,1.752911555693937862e-01
5.594548197512703158e-01,-2.363371509188657849e-01,1.750995220499893534e-01
5.595804834574138464e-01,-2.363236306229347661e-01,1.749072698256929626e-01
5.597061471635574881e-01,-2.363101547496583854e-01,1.747143985148686129e-01
5.598318108697011297e-01,-2.362967232635615755e-01,1.745209077364694161e-01
5.599574745758446603e-01,-2.362833361286440503e-01,1.743267971100442570e-01
5.600831382819883020e-01,-2.362699933083787507e-01,1.741320662557451215e-01
5.602088019881318326e-01,-2.362566947657100402e-01,1.739367147943337299e-01
5.603344656942754742e-01,-2.362434404630520401e-01,1.737407423471888090e-01
5.604601294004190049e-01,-2.362302303622871857e-01,1.735441485363133918e-01
5.605857931065626465e-01,-2.362170644247642282e-01,1.733469329843416173e-01
5.607114568127061771e-01,-2.362039426112968188e-01,1.731490953145463363e-01
5.608371205188498188e-01,-2.361908648821617052e-01,1.729506351508463824e-01
5.609627842249934604e-01,-2.361778311970970379e-01,1.727515521178139279e-01
5.610884479311369910e-01,-2.361648415153007052e-01,1.725518458406818667e-01
5.612141116372806326e-01,-2.361518957954286402e-01,1.723515159453516410e-01
5.613397753434241633e-01,-2.361389939955930717e-01,1.721505620584005691e-01
5.614654390495678049e-01,-2.361261360733608317e-01,1.719489838070897281e-01
5.615911027557113355e-01,-2.361133219857516896e-01,1.717467808193715306e-01
5.617167664618549772e-01,-2.361005516892364653e-01,1.715439527238976358e-01
5.618424301679985078e-01,-2.360878251397355854e-01,1.713404991500268038e-01
5.619680938741421494e-01,-2.360751422926169740e-01,1.711364197278330002e-01
5.620937575802856800e-01,-2.360625031026946097e-01,1.709317140881131680e-01
5.622194212864293217e-01,-2.360499075242266653e-01,1.707263818623955820e-01
5.623450849925729633e-01,-2.360373555109137322e-01,1.705204226829478698e-01
5.624707486987164939e-01,-2.360248470158970435e-01,1.703138361827853109e-01
5.625964124048601356e-01,-2.360123819917568089e-01,1.701066219956791914e-01
5.627220761110036662e-01,-2.359999603905103827e-01,1.698987797561651858e-01
5.628477398171473078e-01,-2.359875821636104321e-01,1.696903090995517949e-01
5.629734035232908385e-01,-2.359752472619431884e-01,1.694812096619289221e-01
5.630990672294344801e-01,-2.359629556358267544e-01,1.692714810801765890e-01
5.632247309355780107e-01,-2.359507072350091328e-01,1.690611229919734559e-01
5.633503946417216524e-01,-2.359385020086665619e-01,1.688501350358058428e-01
5.634760583478652940e-01,-2.359263399054015997e-01,1.686385168509762500e-01
5.636017220540088246e-01,-2.359142208732414037e-01,1.684262680776127119e-01
5.637273857601524663e-01,-2.359021448596358983e-01,1.682133883566775401e-01
5.638530494662959969e-01,-2.358901118114558049e-01,1.679998773299764547e-01
5.639787131724396385e-01,-2.358781216749910314e-01,1.677857346401678829e-01
5.641043768785831691e-01,-2.358661743959487300e-01,1.675709599307720621e-01
5.642300405847268108e-01,-2.358542699194513259e-01,1.673555528461805331e-01
5.643557042908703414e-01,-2.358424081900349079e-01,1.671395130316654931e-01
5.644813679970139830e-01,-2.358305891516471742e-01,1.669228401333892053e-01
5.646070317031575136e-01,-2.358188127476456564e-01,1.667055337984139074e-01
5.647326954093011553e-01,-2.358070789207958595e-01,1.664875936747111096e-01
5.648583591154447969e-01,-2.357953876132692916e-01,1.662690194111715314e-01
5.649840228215883275e-01,-2.357837387666417983e-01,1.660498106576151212e-01
5.651096865277319692e-01,-2.357721323218913423e-01,1.658299670648006874e-01
5.652353502338754998e-01,-2.357605682193964214e-01,1.656094882844361404e-01
5.653610139400191414e-01,-2.357490463989339868e-01,1.653883739691884014e-01
5.654866776461626721e-01,-2.357375667996776392e-01,1.651666237726938380e-01
5.656123413523063137e-01,-2.357261293601956298e-01,1.649442373495684511e-01
5.657380050584498443e-01,-2.357147340184489459e-01,1.647212143554182551e-01
5.658636687645934860e-01,-2.357033807117895341e-01,1.644975544468496587e-01
5.659893324707371276e-01,-2.356920693769581077e-01,1.642732572814802616e-01
5.661149961768806582e-01,-2.356807999500825090e-01,1.640483225179492632e-01
5.662406598830242999e-01,-2.356695723666754894e-01,1.638227498159283424e-01
5.663663235891678305e-01,-2.356583865616329598e-01,1.635965388361324269e-01
5.664919872953114721e-01,-2.356472424692319656e-01,1.633696892403307677e-01
